N1,N2,N3,N4,N5,userLevelByHuman
0.0,0.001,0.0,0.801,0.85,4
0.001,0.0,0.001,0.451,1.0,4
0.0,0.0,0.199,0.801,0.45,4
0.001,0.0,0.0,0.6,0.799,4
0.0,0.003,0.0,0.801,0.85,4
0.0,0.0,0.001,0.9,1.0,4
0.001,0.0,0.0,0.65,1.0,4
0.0,0.001,0.0,0.0,1.001,4
0.0,0.0,0.0,0.599,0.8,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.001,0.0,0.0,0.532,4
0.0,0.001,0.0,0.001,1.0,4
0.001,0.0,0.001,1.0,0.0,4
0.0,0.0,0.001,0.001,0.9,4
0.001,0.001,0.001,0.002,0.9,4
0.0,0.0,0.001,0.751,0.9,4
0.002,0.0,0.0,0.001,0.999,4
0.0,0.0,0.0,0.65,0.901,4
0.001,0.0,0.0,0.0,0.999,4
0.0,0.0,0.001,0.0,1.0,4
0.002,0.001,0.0,0.001,0.999,4
0.001,0.0,0.0,0.999,0.0,4
0.001,0.7,1.0,1.001,1.0,4
0.001,0.001,0.0,0.002,0.9,4
0.0,0.001,0.499,1.0,0.8,4
0.0,0.001,0.498,1.0,0.8,4
0.0,0.0,0.3,0.901,0.499,4
0.001,0.0,0.0,0.0,0.9,4
0.0,0.0,0.001,0.0,1.0,4
0.001,0.0,0.001,0.0,1.001,4
0.0,0.0,0.0,0.001,1.0,4
0.0,0.0,0.301,0.801,0.001,4
0.001,0.001,0.0,0.0,1.001,4
0.001,0.301,0.201,0.9,0.949,4
0.0,0.001,0.001,0.0,1.0,4
0.001,0.001,0.001,0.65,1.0,4
0.001,0.0,0.001,0.0,0.999,4
0.0,0.001,0.0,0.8,0.0,4
0.001,0.0,0.0,0.0,0.799,4
0.0,0.0,0.0,0.0,0.532,4
0.0,0.397,0.0,0.8,0.0,4
0.0,0.4,0.001,0.801,0.0,4
0.002,0.0,0.0,0.001,0.999,4
0.0,0.0,0.0,0.902,1.0,4
0.0,0.4,0.001,0.8,0.0,4
0.0,0.0,0.201,0.799,0.45,4
0.001,0.0,0.001,0.0,0.999,4
0.001,0.699,1.0,0.9999999999999999,1.0,4
0.001,0.0,0.001,0.0,0.601,4
0.0,0.0,0.001,0.0,1.0,4
0.0,0.001,0.001,0.0,0.8,4
0.002,0.001,0.001,0.0,0.9,4
0.0,0.0,0.001,0.001,1.0,4
0.001,0.0,0.001,0.75,0.9,4
0.001,0.0,0.0,0.001,0.899,4
0.001,0.0,0.001,0.751,0.9,4
0.001,0.0,0.0,0.0,0.999,4
0.0,0.0,0.0,0.0,0.532,4
0.0,0.0,0.0,0.75,0.9,4
0.001,0.0,0.0,0.9,1.0,4
0.0,0.001,0.0,0.0,0.531,4
0.0,0.0,0.001,0.65,0.999,4
0.0,0.0,0.001,0.001,1.0,4
0.001,0.0,0.0,0.0,0.699,4
0.0,0.0,0.201,0.799,0.451,4
0.001,0.0,0.0,0.002,0.9,4
0.0,0.0,0.0,0.0,0.899,4
0.0,0.701,1.001,1.0019999999999998,1.0,4
0.001,0.0,0.0,0.001,0.699,4
0.0,0.001,0.0,0.001,0.8,4
0.0,0.0,0.0,0.0,0.799,4
0.001,0.001,0.001,0.451,0.999,4
0.0,0.0,0.301,0.901,0.5,4
0.0,0.001,0.0,0.65,0.899,4
0.0,0.7,1.001,1.0,0.999,4
0.0,0.0,0.001,0.65,1.0,4
0.0,0.001,0.0,0.0,0.701,4
0.001,0.0,0.001,0.001,0.53,4
0.0,0.001,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,1.001,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.001,0.749,0.9,4
0.0,0.0,0.0,0.9,1.0019999999999998,4
0.0,0.001,0.0,0.65,1.0,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.001,0.001,0.0,0.7,4
0.001,0.001,0.0,0.001,0.9,4
0.0,0.0,0.0,0.598,0.8,4
0.0,0.001,0.0,0.0,0.7,4
0.0,0.001,0.001,0.75,0.9,4
0.0,0.001,0.001,0.002,0.999,4
0.0,0.7,1.001,1.0,0.998,4
0.001,0.0,0.0,0.0,0.899,4
0.001,0.001,0.001,0.0,0.9,4
0.0,0.7,0.7,0.801,1.0,4
0.001,0.0,0.001,0.0,0.8,4
0.001,0.0,0.0,0.8,0.0,4
0.0,0.001,0.0,0.649,0.899,4
0.001,0.0,0.002,0.0,0.53,4
0.0,0.001,0.3,0.8,0.0,4
0.001,0.0,0.001,0.4,0.999,4
0.0,0.0,0.002,0.801,0.85,4
0.0,0.001,0.001,0.0,1.0,4
0.0,0.001,0.5,1.0,0.8,4
0.001,0.699,1.0,0.9999999999999999,1.0,4
0.001,0.0,0.0,0.0,1.001,4
0.001,0.001,0.001,0.002,0.9,4
0.0,0.0,0.001,0.0,0.7,4
0.001,0.0,0.001,0.002,0.9,4
0.0,0.001,0.001,0.801,0.85,4
0.0,0.0,0.001,0.001,0.9,4
0.0,0.0,0.0,0.001,0.532,4
0.001,0.0,0.001,0.0,0.999,4
0.001,0.0,0.001,0.001,0.699,4
0.001,0.0,0.001,0.0,0.899,4
0.001,0.699,1.0,1.0019999999999998,1.0,4
0.0,0.0,0.0,0.001,0.533,4
0.002,0.001,0.001,0.002,0.9,4
0.001,0.0,0.0,0.8,0.851,4
0.0,0.7,1.0,1.001,1.0,4
0.0,0.0,0.001,0.0,1.0,4
0.0,0.001,0.202,0.8,0.449,4
0.0,0.001,0.0,0.0,0.6,4
0.001,0.001,0.0,0.001,0.9,4
0.001,0.301,0.201,0.9,0.95,4
0.0,0.001,0.001,0.0,0.7,4
0.001,0.4,0.001,0.8,0.0,4
0.001,0.0,0.001,0.0,0.9,4
0.0,0.001,0.001,0.0,0.799,4
0.001,0.0,0.0,0.0,0.798,4
0.001,0.0,0.001,0.0,0.799,4
0.0,0.001,0.0,0.001,0.899,4
0.0,0.7,1.0,1.0,0.999,4
0.0,0.001,0.001,0.65,1.0,4
0.0,0.001,0.001,0.6,0.9,4
0.0,0.0,0.001,0.001,1.0,4
0.0,0.001,0.001,0.002,0.9,4
0.002,0.0,0.0,1.0,0.0,4
0.0,0.699,1.001,1.0,0.998,4
0.0,0.0,0.0,0.65,0.899,4
0.001,0.001,0.001,0.0,1.001,4
0.0,0.699,1.001,1.0,0.999,4
0.001,0.0,0.001,0.001,0.8,4
0.0,0.001,0.0,0.001,1.0,4
0.0,0.0,0.001,0.65,0.999,4
0.0,0.0,0.5,1.0,0.801,4
0.0,0.0,0.001,0.651,0.999,4
0.0,0.001,0.0,0.001,1.001,4
0.001,0.0,0.0,0.001,0.899,4
0.0,0.001,0.3,0.801,0.0,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.499,1.0,0.801,4
0.0,0.0,0.001,0.001,0.6,4
0.0,0.701,1.0019999999999998,1.001,1.0,4
0.0,0.001,0.001,0.0,0.65,4
0.0,0.0,0.0,0.601,0.801,4
0.0,0.0,0.1,0.9,0.6,4
0.001,0.0,0.001,0.75,0.9,4
0.0,0.0,0.0,0.0,0.949,4
0.0,0.0,0.0,0.001,0.9,4
0.002,0.0,0.0,0.75,0.9,4
0.0,0.0,0.0,0.748,0.901,4
0.0,0.001,0.0,0.001,0.65,4
0.0,0.0,0.0,0.75,0.9,4
0.001,0.0,0.0,1.0,0.001,4
0.001,0.001,0.0,0.0,0.601,4
0.0,0.7,0.7,0.8,1.0,4
0.001,0.0,0.001,0.4,1.0,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.001,0.201,0.799,0.45,4
0.001,0.0,0.001,0.65,0.999,4
0.0,0.001,0.001,0.0,0.65,4
0.001,0.001,0.0,1.0,0.0,4
0.0,0.0,0.0,0.0,0.6,4
0.001,0.0,0.0,0.001,0.8,4
0.001,0.001,0.001,0.001,0.9,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.0,0.0,0.6,0.8,4
0.002,0.001,0.0,0.001,0.9,4
0.0,0.001,0.0,0.651,1.0,4
0.001,0.0,0.001,1.0,0.001,4
0.0,0.701,1.001,1.0,0.998,4
0.001,0.0,0.001,0.0,0.699,4
0.0,0.0,0.0,1.001,1.001,4
0.001,0.0,0.0,0.0,0.6,4
0.0,0.0,0.5,1.0,0.799,4
0.001,0.0,0.0,0.0,0.9,4
0.001,0.001,0.001,0.601,0.9,4
0.002,0.001,0.0,0.0,0.53,4
0.001,0.001,0.001,0.002,0.9,4
0.001,0.001,0.0,0.002,0.9,4
0.001,0.0,0.001,0.001,0.999,4
0.0,0.001,0.3,0.8,0.0,4
0.001,0.0,0.0,0.0,0.6,4
0.0,0.3,0.199,0.9,0.95,4
0.0,0.001,0.2,0.799,0.45,4
0.0,0.0,0.001,0.001,1.0,4
0.0,0.002,0.0,0.651,1.0,4
0.0,0.701,1.001,1.001,1.001,4
0.0,0.0,0.5,1.001,0.801,4
0.0,0.0,0.001,0.599,0.8,4
0.0,0.0,0.1,0.901,0.6,4
0.0,0.001,0.0,0.0,0.901,4
0.0,0.35,0.599,0.3,1.0,4
0.0,0.0,0.0,1.0,1.0,4
0.0,0.7,1.001,1.001,0.998,4
0.001,0.001,0.0,0.001,1.001,4
0.0,0.0,0.3,0.9,0.501,4
0.0,0.001,0.001,0.001,1.001,4
0.0,0.7,0.999,1.001,1.0,4
0.0,0.0,0.001,0.999,1.0,4
0.001,0.001,0.0,0.0,0.999,4
0.002,0.0,0.001,0.451,1.0,4
0.0,0.001,0.0,0.9,0.729,4
0.0,0.0,0.002,0.0,0.9,4
0.001,0.0,0.001,0.0,0.999,4
0.001,0.0,0.201,0.8,0.45,4
0.0,0.001,0.0,0.0,0.7,4
0.001,0.0,0.0,0.002,0.899,4
0.001,0.701,1.001,1.001,1.0,4
0.0,0.0,0.0,1.0,0.999,4
0.0,0.0,0.002,0.749,0.9,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.0,0.0,0.0,1.0,4
0.001,0.4,0.0,0.799,0.0,4
0.0,0.001,0.0,0.65,1.0,4
0.0,0.001,0.0,0.001,0.9,4
0.0,0.0,0.0,0.649,0.999,4
0.001,0.001,0.0,1.0,0.0,4
0.001,0.0,0.0,0.0,0.798,4
0.0,0.002,0.001,0.65,1.0,4
0.0,0.0,0.0,0.001,0.599,4
0.0,0.0,0.0,0.002,0.9,4
0.0,0.001,0.0,0.001,0.901,4
0.001,0.351,0.6,0.3,1.001,4
0.001,0.001,0.3,0.8,0.0,4
0.0,0.0,0.001,0.0,0.6,4
0.001,0.0,0.001,0.0,0.9,4
0.0,0.001,0.001,0.001,0.6,4
0.0,0.001,0.0,0.0,0.54,4
0.0,0.0,0.0,0.0,0.998,4
0.0,0.0,0.001,0.001,0.8,4
0.002,0.001,0.0,0.001,0.899,4
0.0,0.0,0.001,0.649,0.999,4
0.001,0.001,0.201,0.8,0.449,4
0.0,0.001,0.201,0.8,0.449,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.001,0.0,0.0,1.0,4
0.0,0.001,0.5,1.0,0.801,4
0.0,0.002,0.0,0.802,0.85,4
0.0,0.001,0.199,0.8,0.449,4
0.001,0.001,0.0,0.001,0.531,4
0.0,0.7,0.701,0.8,1.0,4
0.0,0.0,0.0,0.6,0.9,4
0.0,0.4,0.001,0.8,0.001,4
0.0,0.001,0.0,0.001,0.9,4
0.0,0.0,0.0,0.001,0.899,4
0.001,0.001,0.001,0.0,0.999,4
0.001,0.0,0.001,0.6,0.8,4
0.001,0.0,0.0,0.0,1.001,4
0.001,0.0,0.001,0.0,0.698,4
0.0,0.7,0.7,0.8,1.0,4
0.0,0.0,0.001,0.0,0.901,4
0.002,0.001,0.001,0.0,0.7,4
0.001,0.0,0.001,0.451,1.001,4
0.001,0.0,0.0,0.0,0.799,4
0.0,0.001,0.001,0.0,1.001,4
0.0,0.0,0.001,0.0,0.9,4
0.001,0.0,0.0,0.0,0.899,4
0.0,0.0,0.001,0.601,0.801,4
0.0,0.001,0.001,0.0,0.532,4
0.0,0.4,0.001,0.8,0.0,4
0.0,0.0,0.0,0.0,1.001,4
0.001,0.0,0.0,0.751,0.901,4
0.0,0.002,0.001,0.002,1.0,4
0.001,0.001,0.001,1.0,0.0,4
0.002,0.001,0.0,0.001,0.7,4
0.001,0.0,0.001,0.75,0.9,4
0.0,0.001,0.0,0.001,0.6,4
0.0,0.0,0.0,0.001,0.799,4
0.001,0.001,0.0,0.8,0.85,4
0.0,0.001,0.0,0.999,1.0,4
0.001,0.0,0.0,0.0,0.9,4
0.001,0.001,0.001,0.75,0.9,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.001,0.001,0.0,0.999,4
0.002,0.0,0.001,0.0,0.698,4
0.001,0.001,0.001,0.75,0.9,4
0.0,0.001,0.001,1.001,1.0,4
0.0,0.001,0.0,0.001,0.9,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.301,0.199,0.9,0.95,4
0.0,0.0,0.0,0.001,0.7,4
0.002,0.001,0.001,0.001,0.9,4
0.0,0.001,0.0,1.0,0.999,4
0.001,0.0,0.0,0.0,0.6,4
0.0,0.0,0.201,0.8,0.449,4
0.0,0.0,0.0,0.0,0.999,4
0.0,0.0,0.499,1.001,0.801,4
0.0,0.001,0.001,0.001,1.0,4
0.0,0.0,0.001,0.599,0.8,4
0.0,0.001,0.0,0.0,1.001,4
0.0,0.001,0.0,0.0,0.7,4
0.001,0.001,0.001,0.001,0.9,4
0.0,0.0,0.0,1.0019999999999998,0.001,4
0.0,0.0,0.0,0.001,0.85,4
0.001,0.0,0.001,0.0,1.0,4
0.0,0.0,0.001,0.0,1.0019999999999998,4
0.0,0.001,0.001,0.002,1.0,4
0.0,0.002,0.001,0.801,0.85,4
0.0,0.0,0.0,0.0,1.0,4
0.0,0.7,1.001,0.9999999999999999,0.998,4
0.001,0.399,0.0,0.8,0.0,4
0.0,0.002,0.0,0.65,0.9,4
0.0,0.0,0.199,0.8,0.45,4
0.0,0.0,0.001,0.001,0.8,4
0.001,0.0,0.0,0.749,0.901,4
0.0,0.001,0.001,0.651,1.0,4
0.001,0.0,0.001,0.0,0.999,4
0.001,0.0,0.0,0.75,0.9,4
0.001,0.0,0.0,0.001,0.531,4
0.0,0.0,0.0,0.001,0.7,4
0.001,0.001,0.0,0.001,1.0,4
0.0,0.001,0.001,0.0,0.901,4
0.001,0.0,0.0,0.001,0.798,4
0.0,0.001,0.001,0.0,0.798,4
0.002,0.001,0.0,0.0,0.9,4
0.0,0.001,0.001,0.649,1.0,4
0.001,0.0,0.2,0.799,0.45,4
0.001,0.7,1.001,0.9999999999999999,0.998,4
0.0,0.0,0.0,0.001,0.7,4
0.001,0.0,0.001,0.75,0.901,4
0.0,0.0,0.0,0.45,0.999,4
0.0,0.001,0.0,0.6,0.8,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.002,0.0,0.001,0.899,4
0.0,0.0,0.0,1.001,0.001,4
0.001,0.0,0.0,0.6,0.8,4
0.0,0.0,0.0,0.0,0.901,4
0.0,0.0,0.0,0.0,0.998,4
0.0,0.0,0.001,0.001,1.001,4
0.0,0.0,0.0,0.001,0.901,4
0.0,0.0,0.0,0.8,0.001,4
0.0,0.0,0.001,1.0,1.0,4
0.0,0.001,0.001,0.75,0.9,4
0.0,0.0,0.002,0.831,0.0,4
0.0,0.0,0.0,0.001,0.7,4
0.001,0.0,0.002,0.002,0.9,4
0.001,0.001,0.201,0.801,0.449,4
0.0,0.001,0.0,0.801,0.85,4
0.001,0.001,0.001,0.0,0.799,4
0.0,0.0,0.001,0.832,0.0,4
0.0,0.0,0.0,0.4,0.999,4
0.001,0.0,0.001,0.001,0.9,4
0.0,0.001,0.2,0.798,0.45,4
0.001,0.0,0.1,0.901,0.6,4
0.001,0.7,1.001,1.0,1.0,4
0.001,0.001,0.001,0.002,0.899,4
0.002,0.0,0.0,0.749,0.9,4
0.001,0.7,1.001,1.001,0.998,4
0.001,0.0,0.0,1.001,0.001,4
0.0,0.0,0.001,0.0,0.801,4
0.001,0.0,0.001,0.449,0.999,4
0.0,0.0,0.301,0.801,0.002,4
0.001,0.301,0.202,0.9,0.949,4
0.0,0.001,0.001,0.001,0.8,4
0.0,0.001,0.0,0.0,0.899,4
0.001,0.0,0.0,0.0,1.001,4
0.0,0.399,0.0,0.802,0.0,4
0.0,0.699,0.999,1.001,1.0,4
0.001,0.0,0.001,0.002,0.9,4
0.0,0.001,0.3,0.801,0.001,4
0.001,0.0,0.0,0.0,0.999,4
0.001,0.0,0.0,1.001,0.002,4
0.0,0.002,0.001,0.002,0.999,4
0.001,0.0,0.001,0.001,0.999,4
0.0,0.001,0.0,0.001,0.531,4
0.0,0.001,0.002,0.0,1.001,4
0.0,0.001,0.0,1.0,0.0,4
0.001,0.0,0.0,0.0,0.701,4
0.0,0.0,0.0,0.0,0.8,4
0.001,0.4,0.0,0.8,0.0,4
0.0,0.0,0.001,0.6,0.801,4
0.0,0.0,0.199,0.8,0.45,4
0.001,0.001,0.0,0.001,0.9,4
0.0,0.001,0.0,0.001,0.7,4
0.001,0.0,0.0,0.0,0.999,4
0.001,0.0,0.0,0.001,0.798,4
0.0,0.0,0.0,1.0,0.999,4
0.0,0.701,1.001,1.0,1.001,4
0.001,0.7,1.001,1.0019999999999998,0.998,4
0.0,0.0,0.001,0.65,1.0,4
0.001,0.0,0.001,0.0,0.9,4
0.001,0.001,0.0,0.8,0.0,4
0.001,0.001,0.001,0.001,0.9,4
0.001,0.0,0.002,0.449,0.999,4
0.0,0.001,0.3,0.801,0.0,4
0.002,0.001,0.0,0.001,0.899,4
0.001,0.001,0.0,0.001,0.899,4
0.001,0.0,0.0,0.001,0.899,4
0.001,0.001,0.001,0.0,0.53,4
0.001,0.001,0.0,0.001,0.798,4
0.001,0.0,0.001,0.9,1.0,4
0.0,0.001,0.0,0.001,0.798,4
0.001,0.001,0.201,0.801,0.448,4
0.0,0.0,0.001,0.901,0.999,4
0.0,0.0,0.0,0.0,0.999,4
0.001,0.0,0.0,0.0,0.999,4
0.001,0.001,0.001,0.8,0.0,4
0.0,0.0,0.0,0.0,0.601,4
0.001,0.0,0.001,0.001,0.899,4
0.001,0.0,0.2,0.8,0.45,4
0.0,0.0,0.001,0.0,0.901,4
0.001,0.0,0.0,0.0,0.7,4
0.001,0.0,0.001,0.0,0.6,4
0.001,0.001,0.199,0.8,0.45,4
0.001,0.0,0.0,0.0,0.7,4
0.002,0.001,0.001,0.0,0.699,4
0.0,0.0,0.0,1.001,0.999,4
0.0,0.001,0.0,0.0,0.9,4
0.001,0.0,0.001,0.4,1.0,4
0.0,0.0,0.001,0.001,1.0,4
0.001,0.301,0.201,0.9,0.95,4
0.0,0.001,0.001,0.0,0.9,4
0.001,0.0,0.001,0.001,1.001,4
0.0,0.001,0.2,0.8,0.45,4
0.001,0.001,0.002,0.001,0.901,4
0.001,0.0,0.0,0.001,0.7,4
0.0,0.0,0.001,0.65,1.001,4
0.0,0.0,0.002,0.0,0.901,4
0.0,0.001,0.0,0.001,1.001,4
0.0,0.0,0.2,0.801,0.449,4
0.001,0.001,0.001,0.0,1.001,4
0.001,0.0,0.002,0.001,0.9,4
0.0,0.001,0.0,0.001,0.9999999999999999,4
0.0,0.001,0.498,1.001,0.8,4
0.001,0.0,0.0,0.0,0.65,4
0.0,0.699,1.001,1.0,0.999,4
0.0,0.0,0.0,0.0,0.899,4
0.0,0.001,0.001,0.0,1.0019999999999998,4
0.002,0.001,0.001,0.003,0.9,4
0.0,0.0,0.499,1.001,0.8,4
0.0,0.002,0.0,0.6,0.8,4
0.0,0.0,0.0,0.0,0.7,4
0.0,0.001,0.001,0.9,1.001,4
0.0,0.701,1.0019999999999998,1.001,1.0,4
0.0,0.0,0.0,0.001,0.7,4
0.0,0.001,0.0,0.001,1.0,4
0.001,0.0,0.001,0.0,1.0019999999999998,4
0.001,0.399,0.0,0.8,0.001,4
0.001,0.701,1.0019999999999998,1.001,1.0,4
0.001,0.002,0.001,0.0,0.531,4
0.0,0.001,0.0,0.831,0.001,4
0.0,0.0,0.0,0.8,0.85,4
0.001,0.0,0.001,0.0,0.601,4
0.0,0.0,0.002,0.0,0.9,4
0.0,0.001,0.0,0.901,0.73,4
0.0,0.0,0.001,0.0,0.999,4
0.0,0.0,0.001,0.749,0.9,4
0.0,0.001,0.0,0.001,0.7,4
0.0,0.0,0.002,0.0,1.001,4
0.001,0.0,0.001,0.0,0.899,4
0.001,0.399,0.001,0.8,0.001,4
0.0,0.0,0.001,0.9,0.73,4
0.0,0.001,0.0,0.4,1.0,4
0.0,0.001,0.001,0.65,1.0,4
0.0,0.0,0.3,0.9,0.499,4
0.0,0.0,0.001,0.001,0.8,4
0.0,0.0,0.499,0.9999999999999999,0.801,4
0.001,0.001,0.0,0.001,0.999,4
0.0,0.001,0.001,0.001,0.95,4
0.001,0.001,0.0,0.749,0.902,4
0.001,0.001,0.001,0.0,0.9,4
0.0,0.0,0.001,0.001,0.899,4
0.001,0.001,0.0,0.001,1.001,4
0.001,0.001,0.0,0.0,0.7,4
0.001,0.001,0.0,0.0,0.54,4
0.0,0.001,0.001,0.75,0.899,4
0.0,0.001,0.001,0.0,1.001,4
0.0,0.0,0.001,0.748,0.901,4
0.0,0.0,0.001,1.0,1.0,4
0.001,0.0,0.001,0.002,0.899,4
0.0,0.0,0.002,0.65,1.0,4
0.0,0.701,1.001,1.0,0.999,4
0.0,0.0,0.001,0.0,0.9,4
0.001,0.0,0.001,0.0,0.529,4
0.0,0.0,0.001,0.0,1.001,4
0.0,0.001,0.001,0.601,0.9,4
0.0,0.0,0.0,1.0,1.0,4
0.0,0.001,0.0,0.002,0.999,4
0.0,0.002,0.0,0.001,1.001,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.0,0.001,1.0,0.0,4
0.001,0.0,0.0,0.8,0.001,4
0.001,0.001,0.0,0.002,0.999,4
0.001,0.001,0.001,0.45,0.999,4
0.002,0.001,0.001,0.801,0.85,4
0.0,0.0,0.0,0.001,0.9,4
0.0,0.001,0.0,0.001,0.7,4
0.002,0.0,0.199,0.8,0.45,4
0.001,0.0,0.0,0.8,0.0,4
0.0,0.001,0.3,0.801,0.002,4
0.0,0.001,0.0,0.0,0.599,4
0.0,0.702,1.001,1.0,1.001,4
0.0,0.398,0.001,0.799,0.001,4
0.0,0.0,0.0,0.801,0.849,4
0.001,0.0,0.001,0.0,1.001,4
0.0,0.001,0.001,0.6,0.801,4
0.0,0.0,0.0,0.9,0.9999999999999999,4
0.0,0.0,0.0,0.901,0.73,4
0.0,0.001,0.0,0.801,0.85,4
0.001,0.0,0.0,0.0,0.901,4
0.0,0.002,0.3,0.801,0.0,4
0.0,0.001,0.0,0.802,0.85,4
0.001,0.0,0.0,0.0,0.7,4
0.001,0.0,0.0,0.0,1.0,4
0.0,0.0,0.0,0.0,0.8,4
0.002,0.0,0.0,0.001,0.999,4
0.0,0.001,0.498,1.001,0.8,4
0.001,0.0,0.002,0.001,1.001,4
0.0,0.0,0.498,1.0,0.8,4
0.0,0.7,1.0019999999999998,1.0,0.998,4
0.001,0.001,0.0,0.0,0.8,4
0.0,0.001,0.001,0.0,1.0,4
0.0,0.0,0.001,0.748,0.9,4
0.0,0.0,0.001,0.001,1.0,4
0.001,0.0,0.001,0.001,0.7,4
0.0,0.0,0.001,0.001,0.999,4
0.002,0.001,0.0,0.002,0.7,4
0.0,0.7,1.0,1.0,1.0,4
0.0,0.0,0.001,1.0,0.999,4
0.0,0.001,0.201,0.8,0.45,4
0.0,0.0,0.0,0.999,1.0,4
0.001,0.0,0.0,0.749,0.901,4
0.001,0.0,0.499,1.0,0.801,4
0.001,0.0,0.0,0.749,0.901,4
0.0,0.001,0.0,0.001,0.899,4
0.001,0.0,0.001,0.75,0.899,4
0.0,0.0,0.001,0.001,0.999,4
0.001,0.0,0.0,0.9,1.001,4
0.0,0.001,0.001,0.002,0.9,4
0.001,0.0,0.001,0.0,1.001,4
0.001,0.0,0.001,0.002,0.899,4
0.001,0.001,0.0,1.001,1.0,4
0.001,0.0,0.0,0.002,0.9,4
0.0,0.0,0.0,0.65,1.0,4
0.0,0.0,0.0,0.001,0.65,4
0.0,0.0,0.001,0.8,0.001,4
0.001,0.0,0.0,0.0,0.7,4
0.001,0.001,0.001,0.001,1.001,4
0.0,0.0,0.002,0.901,1.0,4
0.001,0.001,0.0,0.65,1.0,4
0.0,0.001,0.001,0.65,0.999,4
0.0,0.0,0.001,0.0,0.9,4
0.0,0.001,0.0,0.001,0.651,4
0.001,0.001,0.001,0.75,0.899,4
0.0,0.001,0.001,0.901,1.0,4
0.0,0.0,0.001,0.801,0.848,4
0.0,0.0,0.001,0.651,1.0,4
0.001,0.0,0.001,0.002,0.899,4
0.0,0.001,0.301,0.801,0.001,4
0.0,0.001,0.0,0.831,0.002,4
0.0,0.001,0.0,0.65,0.901,4
0.001,0.0,0.0,0.801,0.85,4
0.0,0.0,0.0,0.801,0.85,4
0.0,0.0,0.001,0.0,0.999,4
0.0,0.0,0.001,0.0,0.8,4
0.0,0.0,0.0,0.601,0.9,4
0.0,0.0,0.0,0.6,0.9,4
0.001,0.001,0.0,0.0,0.901,4
0.0,0.0,0.001,0.601,0.801,4
0.0,0.0,0.001,0.001,0.9,4
0.0,0.001,0.0,0.6,0.9,4
